datetime_utc,dewpoint_2m_C,temperature_2m_C,surface_pressure_hPa,total_precip_mm,ssrd_wm2,strd_wm2,solar_zenith,solar_azimuth,clearsky_ghi,clearsky_dni,clearsky_dhi,hour_sin,hour_cos,month_sin,month_cos,pv_generation_gwh
2023-01-02 14:00:00,7.068573901384106,12.956216846885823,959.6076948096885,0.38420421079282,201.9961336985775,340.73456771434064,69.22800660486142,207.76424952353446,320.3961341217586,759.4246608764618,51.00323673862711,-0.4999999999999997,-0.8660254037844388,0.0,1.0,143.217
2023-01-02 15:00:00,7.2293452292387705,13.098411890138443,959.6690087889274,0.058019088261245674,176.0251674836601,334.33736375432534,75.55351546406632,220.63751007129324,197.57403969166145,634.4837979321802,39.18934595635229,-0.7071067811865471,-0.7071067811865479,0.0,1.0,59.339
2023-01-02 16:00:00,7.82080075259519,12.536497205882375,959.8683804498271,0.0004460616202422145,82.14139417531719,330.2895001922338,83.63883589044363,231.97329276861,52.76614796443407,316.7083814427026,17.527239465103875,-0.8660254037844384,-0.5000000000000004,0.0,1.0,8.711
2023-01-02 17:00:00,7.935454303633249,11.554134887543285,960.5575043252595,0.0011259700756055366,13.549199826989621,321.9575415705498,93.22534177126397,242.05080780568818,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.004
2023-01-02 18:00:00,7.689057919550195,10.693394182525962,961.0991487889276,0.0008715310164576125,0.0,316.57776384083047,103.57266925331305,251.30655957353372,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,
2023-01-02 19:00:00,7.784183451557114,9.618324779411774,961.7149053633218,0.03607655697383218,0.0,325.5193500096116,114.49268432033293,260.2658815830432,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,
2023-01-02 20:00:00,7.505505069204164,9.188912296712825,961.7927970588233,0.012051056289359862,0.0,323.71025230680505,125.7114901930062,269.6044232193503,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.002
2023-01-02 21:00:00,7.419244117647077,8.998397824394486,962.1772577854672,0.014852603106531142,0.0,330.4756221164937,136.93151297256497,280.38717298259024,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,
2023-01-02 22:00:00,7.303888226643618,8.88410967993082,962.3552192041523,0.03237145793884082,0.0,330.82797986351403,147.67999301024994,294.7170766989857,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.001
2023-01-02 23:00:00,7.116430419550201,8.767187145328748,962.5290953287197,0.03168495972086938,0.0,328.8959957708573,156.85475800168493,317.2988745856958,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.001
2023-01-03 00:00:00,6.949397582179936,8.68588784602079,962.4997897923874,0.01402734249178201,0.0,331.4897359188773,161.58173204030686,354.67880903804644,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
2023-01-03 01:00:00,6.715391699827014,8.479708892733585,962.5275897923876,0.019823317014143603,0.0,327.015330942426,158.57083647295167,35.08338460516338,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.001
2023-01-03 02:00:00,6.5504033391003755,8.371581345155747,962.7006797923876,0.024394957239716696,0.0,331.0468074178201,150.11222072575546,60.802394532860994,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,
2023-01-03 03:00:00,6.395448373702443,8.190098192041534,963.0752522491349,0.04474780660268166,0.0,329.118206218762,139.59833892165028,76.55085053497959,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.0,1.0,
2023-01-03 04:00:00,6.148700432525975,7.879045544982704,963.2672416955018,0.03267969028114187,0.0,319.7846805915994,128.43295839593563,87.93368139856997,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,
2023-01-03 05:00:00,6.047044814013876,7.734696929065756,963.4809377162629,0.017642252966262977,0.0,321.6747447496155,117.17848231709921,97.49791603747258,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.001
2023-01-03 06:00:00,5.946527815743973,7.642736016436018,963.8522989619378,0.022369926868728372,0.0,324.0192847102076,106.15500889113481,106.4753373155797,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,1.0,0.001
